51,40
27,24
57,44
25,19
46,39
23,20
13,13
25,22
17,17
37,33
7,7
50,42
30,27
19,19
36,22
8,9
38,35
34,27
20,18
9,7
8,6
34,33
35,29
19,17
11,9
24,18
5,7
9,10
12,11
34,31
4,6
20,18
42,33
16,16
1,2
9,8
39,33
19,17
27,25
8,10
15,16
48,39
16,16
27,23
36,21
49,49
15,12
5,4
39,31
23,17
28,27
17,16
21,17
17,14
39,34
9,10
43,31
62,49
27,21
19,17
40,34
53,42
17,17
2,3
16,11
1,2
61,58
4,4
27,25
40,32
30,23
60,45
7,8
12,13
10,11
25,23
25,22
72,60
34,31
8,6
15,14
2,3
29,27
37,33
18,16
27,21
17,12
49,40
25,23
12,11
42,34
57,55
45,39
36,30
18,15
37,33
13,13
53,43
22,16
28,26
5,6
21,16
32,25
13,11
34,26
28,26
19,16
52,43
16,15
18,14
3,4
78,61
21,18
46,39
21,20
23,21
26,22
11,11
23,21
24,23
34,32
45,38
48,42
41,37
24,19
6,5
8,7
31,28
15,15
12,12
16,13
14,12
10,9
30,23
37,31
36,30
12,14
13,11
22,17
30,28
51,44
33,27
24,22
6,4
26,24
13,14
20,19
38,35
8,9
34,33
22,13
10,10
35,30
53,42
26,26
49,43
31,25
6,6
27,21
27,25
62,49
5,3
29,24
34,29
11,11
29,24
32,26
20,20
16,14
34,27
7,8
40,36
41,38
58,46
25,24
11,9
42,36
67,48
26,25
19,18
48,38
20,18
52,45
33,31
24,19
14,15
7,5
58,45
1,2
34,29
2,3
48,37
33,26
40,30
19,13
41,40
16,9
24,21
58,51
50,41
30,28
42,32
31,24
12,11
50,38
31,27
26,22
9,10
24,16
23,17
1,2
6,7
14,12
12,12
49,40
13,14
31,26
35,26
45,42
35,30
22,17
51,42
32,26
10,10
26,18
23,19
35,27
10,8
26,15
47,46
17,15
15,9
55,40
64,57
28,23
9,9
17,15
14,14
20,18
14,11
58,43
6,5
44,31
12,12
29,27
19,14
33,26
8,8
26,23
8,8
10,9
13,11
25,21
32,28
13,9
32,30
10,11
17,17
14,13
20,15
5,5
23,22
12,13
14,13
13,10
26,21
31,26
13,12
24,19
5,7
36,29
47,42
48,41
21,17
8,6
23,20
13,12
32,24
15,13
24,22
29,24
23,22
27,22
4,5
56,50
28,23
48,39
16,15
10,7
14,12
52,42
10,10
9,7
30,24
25,16
16,14
18,17
31,25
69,52
23,17
19,13
20,17
28,23
21,15
62,51
42,35
28,25
27,26
27,25
3,4
56,45
27,22
24,22
4,5
6,7
21,18
4,6
8,6
21,22
8,9
36,31
2,2
10,9
31,26
45,43
36,32
29,24
65,55
26,24
11,12
16,14
3,2
18,17
7,7
8,6
13,12
47,39
12,10
53,42
18,19
17,11
28,27
14,14
71,61
20,19
9,10
18,16
37,29
18,15
1,2
24,16
16,12
23,21
60,50
32,32
55,45
5,5
42,34
28,23
16,17
16,14
36,30
40,32
16,13
25,20
49,40
8,8
94,73
54,44
11,12
2,3
17,16
29,29
39,31
18,17
18,19
2,2
1,2
48,40
20,20
49,40
15,12
48,36
20,18
19,17
19,13
20,19
45,36
10,10
13,13
13,13
22,16
9,9
16,13
12,11
7,9
38,31
13,14
57,54
41,32
16,15
54,43
42,34
44,35
44,38
45,34
16,14
3,2
10,10
11,11
28,23
22,21
27,26
54,42
25,18
53,40
25,17
1,2
12,12
8,9
10,8
23,22
14,10
29,26
42,31
24,21
11,10
30,26
8,9
15,12
59,56
34,32
68,54
49,34
37,30
14,12
24,22
32,28
17,14
21,19
40,34
29,24
91,74
40,40
47,37
12,13
15,10
15,8
22,18
65,50
27,22
60,50
32,26
7,6
94,67
17,12
33,31
56,37
14,14
20,13
41,31
9,10
39,32
16,15
32,24
3,2
15,14
33,29
17,16
25,18
16,17
20,20
22,17
45,36
16,16
12,7
39,33
18,15
42,35
56,43
17,16
12,12
11,12
15,14
15,14
17,17
28,22
11,11
8,9
13,10
45,42
47,35
101,93
11,9
9,9
16,16
7,9
26,24
10,10
8,5
36,32
15,15
15,14
34,31
11,12
2,2
13,11
29,24
15,11
14,15
47,32
31,23
4,5
28,23
53,46
24,21
35,29
29,23
9,7
66,54
31,26
11,10
9,7
34,30
4,5
64,55
45,38
30,25
41,31
63,53
44,35
15,17
54,50
5,6
31,26
14,13
15,13
18,15
19,13
41,33
33,30
29,26
5,6
26,21
20,18
40,33
58,44
38,33
26,24
2,2
5,6
43,33
31,26
13,14
40,35
13,12
31,27
49,42
12,7
14,13
44,39
9,8
28,24
11,12
19,14
16,14
16,13
26,22
21,16
31,26
26,26
11,9
19,16
21,21
29,24
7,7
15,12
22,21
63,57
35,32
12,11
18,18
23,19
72,59
9,10
54,48
11,10
11,13
16,14
10,11
37,31
11,8
22,19
28,26
50,47
24,23
22,19
22,21
13,13
13,8
9,7
7,6
59,49
16,13
8,7
6,7
17,11
8,7
4,5
60,48
12,13
25,18
67,52
44,34
10,8
19,20
19,15
19,16
40,33
18,17
20,17
16,17
10,10
26,17
34,30
51,42
33,28
31,23
28,23
51,40
38,31
13,12
18,14
49,42
18,14
17,16
15,15
22,17
43,38
21,14
26,26
7,6
34,28
33,30
23,18
6,5
44,40
29,22
55,45
55,47
19,18
48,43
46,35
36,35
26,20
13,11
64,50
17,15
5,6
22,15
46,34
17,14
60,52
44,40
6,7
1,2
38,32
36,33
20,19
13,10
19,16
20,15
102,91
23,18
2,3
19,14
38,29
44,43
40,39
35,31
9,8
28,24
21,18
3,3
24,19
62,50
14,13
44,33
18,14
2,2
31,24
25,23
10,10
36,30
42,30
3,5
31,27
53,44
39,32
25,21
49,37
22,18
34,24
32,28
32,29
4,3
38,27
21,14
25,22
27,24
46,38
5,5
10,10
17,16
6,7
36,35
63,44
13,9
33,24
18,17
3,4
25,21
14,14
2,2
6,6
9,6
19,18
60,49
27,28
31,25
25,22
20,19
24,22
26,20
14,14
14,13
13,12
24,19
41,31
19,16
9,10
29,25
38,39
32,27
27,21
9,8
22,20
35,25
12,7
29,25
31,21
16,15
29,26
5,5
10,9
39,32
4,5
8,8
42,33
10,8
5,6
56,45
11,11
37,28
14,10
43,33
14,14
5,6
13,13
47,32
11,13
26,18
56,47
48,39
21,19
37,32
8,8
43,39
20,17
13,13
17,17
47,46
9,10
29,24
23,19
35,27
23,22
28,24
30,28
12,13
31,25
40,37
40,28
11,10
5,6
14,13
7,8
5,6
28,26
2,2
11,8
15,15
14,13
20,18
76,68
9,10
29,22
29,26
5,6
42,35
8,9
12,12
23,21
34,30
20,18
29,25
65,51
34,24
26,22
42,38
7,8
40,34
38,37
16,12
11,10
15,11
30,24
43,31
6,5
61,55
14,9
9,9
35,28
19,20
25,18
49,45
33,30
11,10
34,32
27,21
26,27
18,16
32,27
17,16
19,17
22,16
42,35
41,36
37,28
29,26
15,15
9,10
24,21
3,3
17,13
32,28
36,29
9,8
17,18
50,42
6,7
4,5
22,20
11,12
11,12
13,11
1,2
10,9
43,37
21,14
15,14
47,35
48,37
46,40
26,22
38,32
33,25
20,19
8,8
21,17
35,29
36,25
12,10
32,29
23,21
8,8
62,49
28,24
4,3
41,35
21,19
30,29
28,23
35,25
7,8
45,34
20,17
69,58
44,38
14,12
10,9
43,41
13,12
9,7
44,32
13,14
48,37
14,13
17,17
20,15
15,14
7,8
7,8
23,21
25,23
26,25
30,26
31,25
20,17
45,36
52,41
24,20
32,23
24,21
56,48
33,33
12,12
5,5
48,37
34,32
46,39
13,13
26,24
45,37
19,17
9,9
49,41
28,23
12,11
19,13
17,14
33,25
7,7
34,28
56,46
21,17
11,11
43,32
32,30
5,5
12,11
33,27
6,5
1,2
12,12
28,21
58,44
11,13
14,11
32,26
14,16
4,3
29,24
40,31
8,10
39,35
26,18
20,18
10,9
24,19
39,32
29,24
15,14
35,27
18,18
35,31
4,5
12,13
8,8
20,16
1,2
35,29
28,26
28,22
36,34
28,23
3,3
33,25
17,13
16,13
19,16
37,33
23,21
27,25
26,25
15,12
29,26
5,4
32,27
31,26
8,8
2,2
53,44
55,48
19,19
23,20
24,21
27,21
51,47
11,11
11,9
25,22
24,20
17,17
63,49
49,48
37,29
1,2
1,2
21,18
31,28
66,61
86,65
34,30
22,15
9,6
11,9
18,19
2,2
35,27
13,13
39,34
65,53
71,57
45,38
13,14
88,70
28,23
25,23
5,6
24,22
36,29
11,10
54,45
12,9
21,17
50,38
60,51
20,15
20,17
8,6
40,35
33,31
51,46
37,31
6,5
22,17
14,11
9,10
15,15
17,13
16,13
21,18
19,15
7,8
41,34
16,13
29,21
7,9
19,20
37,35
11,10
7,7
15,13
30,23
42,33
21,18
14,12
10,10
19,15
24,16
12,11
14,13
16,13
20,19
5,7
3,5
17,13
15,13
57,46
33,26
34,21
4,4
20,20
14,14
22,23
24,20
35,35
32,26
26,25
4,4
26,20
38,30
16,14
9,11
40,33
20,18
21,19
31,28
29,24
5,6
44,33
11,11
25,22
2,2
5,4
5,5
14,12
32,24
11,10
16,13
15,13
8,9
13,9
19,15
19,19
8,8
24,21
19,18
11,10
18,12
22,20
23,19
8,9
22,20
38,33
35,24
48,44
24,18
14,14
38,29
100,77
19,16
25,23
46,38
22,20
16,15
4,3
38,31
15,12
39,37
11,8
20,15
16,12
7,7
51,48
41,38
55,45
13,12
24,21
23,19
40,38
40,35
14,15
59,46
18,14
25,22
30,27
29,26
24,21
29,22
39,33
16,14
59,47
19,18
54,41
25,21
29,24
23,19
33,28
68,61
19,18
33,29
98,83
49,39
27,24
23,17
31,29
7,8
38,30
12,8
36,32
2,2
30,30
25,23
18,16
14,13
3,3
27,27
38,29
33,27
59,54
52,37
33,24
22,14
7,9
12,8
24,21
21,18
18,16
16,14
23,22
33,27
9,6
16,16
16,15
37,34
34,30
17,12
19,14
23,17
23,20
6,7
25,21
19,19
23,18
39,32
28,25
10,11
20,20
29,23
14,13
23,21
30,28
18,16
23,22
19,18
2,2
24,20
31,18
14,8
22,20
50,41
12,12
10,9
5,5
37,31
46,40
47,33
28,27
3,3
24,24
10,9
6,5
47,38
80,65
21,19
7,9
49,41
26,24
5,6
24,22
25,23
16,12
39,30
11,12
22,14
28,23
11,10
32,28
20,18
58,49
10,7
59,44
60,43
25,24
22,22
30,28
12,12
19,17
35,32
43,35
41,37
31,28
24,17
35,25
30,24
9,9
44,36
41,32
29,23
21,18
39,33
31,22
55,41
20,19
21,18
40,32
26,24
24,19
40,33
32,26
59,47
27,22
143,135
27,23
49,37
10,10
49,46
51,43
24,21
23,24
9,8
29,25
23,19
27,24
25,21
22,18
35,32
38,33
16,16
34,30
17,14
34,27
14,14
15,12
1,2
14,11
31,25
32,25
11,11
26,26
80,64
4,4
34,27
13,14
26,24
15,13
9,9
28,26
4,5
24,21
3,3
4,4
28,25
52,43
16,14
26,21
3,2
6,6
38,32
39,30
10,6
23,17
18,18
47,40
5,7
68,57
62,52
88,80
21,21
10,11
14,13
1,2
34,30
10,9
10,8
23,20
38,29
39,25
22,23
15,12
4,2
18,15
18,15
8,7
6,7
15,17
4,5
3,4
13,9
6,5
26,23
2,3
20,20
10,8
54,46
42,35
5,5
22,22
30,25
16,15
3,2
5,5
8,7
49,39
29,22
29,25
11,11
35,25
25,24
4,2
15,12
23,19
28,23
11,12
9,7
17,16
33,27
58,47
10,9
10,10
17,13
26,22
37,32
13,11
22,16
29,25
23,17
70,50
4,5
56,48
17,17
16,15
18,17
19,15
57,44
25,24
7,5
2,3
14,14
39,34
37,34
10,8
32,25
10,6
35,29
10,8
15,13
16,15
25,23
32,29
23,18
17,15
48,40
20,18
10,10
24,19
8,9
50,43
7,8
22,18
15,15
56,52
23,20
10,10
24,18
29,26
41,34
4,3
26,23
34,29
18,16
24,22
32,25
19,15
22,21
59,48
17,14
13,13
13,12
29,23
35,31
52,42
4,5
14,14
4,6
27,27
7,6
52,41
20,15
34,26
30,25
24,20
24,20
1,2
3,2
21,20
45,38
7,7
26,24
19,17
40,30
45,36
2,3
81,67
38,34
39,31
8,7
14,12
32,26
9,9
11,10
22,21
50,42
41,28
26,23
7,7
42,36
29,21
4,5
24,20
13,10
59,48
19,16
29,26
34,24
47,38
8,9
54,45
21,19
9,9
13,12
32,28
28,25
3,5
33,26
39,34
26,25
12,13
16,12
29,24
24,20
9,9
53,48
11,11
23,16
54,42
36,27
12,11
21,18
44,28
74,66
25,21
25,24
30,27
26,24
42,37
42,35
5,6
66,48
1,2
13,12
13,10
22,18
21,15
38,32
45,41
30,20
59,48
8,9
6,6
11,13
9,10
15,11
2,2
41,38
7,9
8,7
19,19
50,39
66,51
2,3
87,72
38,30
49,41
18,13
26,21
9,8
30,23
71,55
96,76
30,28
13,13
23,16
18,17
17,17
57,44
6,4
32,29
25,20
30,26
4,4
40,35
23,20
46,38
19,14
55,50
22,19
6,6
80,65
13,10
16,14
9,10
3,3
8,9
12,12
22,20
36,35
36,26
42,31
25,20
8,9
41,40
46,41
6,7
10,10
28,21
8,7
8,10
2,2
20,20
35,25
52,48
13,11
22,19
21,18
47,40
21,19
44,34
65,55
10,8
71,57
11,12
8,8
34,32
42,36
17,11
25,22
36,30
19,16
44,33
25,22
13,12
38,30
63,48
26,21
43,34
20,19
26,23
15,10
5,4
33,26
43,34
4,5
29,23
29,20
13,14
27,27
59,49
38,32
30,23
22,19
28,27
17,14
4,5
21,17
35,28
26,19
48,38
71,61
40,36
18,17
44,29
15,13
27,28
15,12
17,16
20,15
50,41
41,40
13,10
8,8
19,18
48,38
22,21
42,34
2,2
20,17
1,2
16,16
14,11
34,26
13,12
30,26
2,3
58,47
21,19
10,5
25,17
12,11
20,17
31,26
58,46
13,11
25,17
48,39
9,9
45,38
21,17
26,22
14,13
6,6
23,20
12,12
16,13
61,48
23,17
157,142
50,40
24,21
29,22
43,34
14,13
16,17
29,24
24,20
44,41
16,14
63,52
28,24
45,41
42,39
33,31
19,17
36,30
36,32
14,15
26,22
37,32
14,14
51,46
38,30
24,23
18,15
52,43
19,18
24,19
24,21
59,46
18,15
6,7
53,40
28,22
55,44
64,51
30,27
9,9
8,9
22,20
29,26
14,13
17,13
52,42
34,31
30,26
39,31
6,7
1,2
39,35
8,9
12,12
1,2
11,11
9,6
47,41
42,33
25,22
12,11
37,32
23,19
40,33
21,18
29,24
32,27
41,37
23,18
46,38
16,12
28,24
43,41
62,49
17,16
43,35
9,7
6,5
16,11
32,29
44,30
8,8
33,28
45,34
7,6
12,12
14,12
29,28
16,15
37,30
40,31
44,44
15,13
15,16
42,35
44,37
46,38
1,2
20,17
16,14
41,33
13,13
10,10
61,52
10,10
23,19
40,36
40,31
31,25
50,43
23,22
29,30
4,4
14,14
25,24
36,29
29,26
39,34
14,14
15,16
21,18
35,30
8,8
40,32
33,30
35,31
4,5
19,16
38,32
34,29
13,10
32,30
35,28
5,6
61,53
33,30
7,8
5,5
18,18
49,44
12,12
22,23
9,7
36,31
28,26
28,23
34,24
24,21
24,23
13,11
4,2
64,53
22,19
61,62
28,23
41,37
34,33
29,26
35,30
26,25
18,14
2,2
27,24
29,23
6,6
22,18
18,16
20,16
27,25
17,18
7,7
14,14
44,40
19,17
10,9
11,13
30,26
12,11
28,24
40,35
29,28
48,39
25,21
6,7
18,18
16,15
54,52
14,12
32,29
29,22
41,31
28,27
56,50
12,11
4,5
58,52
32,29
13,13
23,19
5,6
19,16
6,8
16,14
76,58
78,62
34,33
12,14
16,13
9,10
26,24
15,11
33,27
52,44
19,17
40,35
33,27
23,14
17,16
41,36
18,12
13,13
12,11
21,20
16,17
33,30
27,24
14,13
31,27
15,11
40,34
41,37
25,24
38,33
12,12
12,10
37,30
1,2
20,15
48,42
19,17
27,21
6,5
37,35
32,25
35,27
6,6
10,8
55,46
50,44
20,20
7,6
10,10
12,11
23,16
12,10
32,28
17,17
43,39
23,21
11,11
10,9
49,42
49,41
31,20
14,13
19,17
27,23
20,17
30,28
22,17
39,29
6,7
9,10
36,33
32,27
60,51
3,2
13,14
14,13
30,25
46,40
14,13
11,11
21,18
12,11
23,22
38,35
4,2
44,36
30,24
82,64
29,24
28,27
13,12
26,23
37,34
34,30
31,26
40,30
43,40
59,50
26,25
40,36
15,12
22,20
22,19
5,5
14,15
25,25
29,25
22,18
26,20
4,6
52,42
33,23
44,41
58,43
13,11
15,16
9,7
44,39
21,22
43,42
24,23
25,20
29,23
31,27
5,6
27,28
37,30
4,3
18,18
14,11
6,7
16,13
25,22
14,15
26,22
14,12
30,24
21,22
27,22
21,13
7,8
18,15
13,12
22,21
16,15
25,23
23,21
28,25
25,18
16,14
53,40
38,36
35,32
43,40
16,14
42,35
15,12
40,34
17,16
3,4
43,40
53,44
41,40
10,9
31,27
34,27
40,28
26,25
31,22
9,7
16,14
48,46
14,14
17,16
23,17
27,23
41,35
27,21
35,28
6,6
22,20
54,46
11,10
28,24
12,11
20,17
6,7
24,18
41,31
17,10
28,22
38,30
4,5
50,37
13,11
75,65
42,33
4,5
23,24
8,2
6,7
5,4
9,10
14,14
34,29
15,12
22,23
27,26
31,23
28,27
26,23
41,32
48,40
8,9
55,44
26,20
20,18
56,40
6,7
6,6
9,8
28,25
6,5
26,22
49,44
57,54
19,18
25,18
2,2
20,15
21,15
14,13
37,37
8,9
5,4
15,16
65,63
6,5
4,4
16,11
4,4
28,25
55,47
16,15
18,15
17,17
29,24
1,2
29,27
18,18
39,30
5,5
17,15
13,11
20,18
4,5
8,6
7,5
2,3
42,33
9,10
10,9
16,11
10,6
2,2
9,8
60,61
25,25
3,2
20,21
29,23
25,20
50,39
30,21
31,29
29,23
62,56
23,20
9,8
16,14
38,33
61,45
36,29
16,13
14,11
11,10
28,24
19,16
10,8
6,6
27,24
6,5
17,16
40,29
37,33
18,14
10,6
40,31
57,48
9,8
26,21
11,11
30,26
39,30
15,14
42,35
33,23
40,35
11,10
44,36
14,14
22,19
13,15
12,9
63,53
25,20
42,29
21,17
18,14
19,20
40,33
109,93
4,3
16,16
46,39
7,8
13,12
39,36
27,26
15,15
33,29
17,16
11,11
38,32
24,22
12,13
20,18
9,8
17,17
11,11
4,4
11,11
16,14
30,22
41,32
53,44
26,22
33,30
70,68
15,15
27,26
20,19
26,26
5,4
41,33
19,13
18,16
22,21
15,13
28,25
4,4
37,28
23,20
56,51
15,13
21,16
11,12
11,9
30,24
26,27
10,10
38,34
4,6
10,9
34,26
11,9
24,24
49,44
8,7
15,13
33,31
9,10
24,22
6,5
19,15
21,20
3,5
53,46
23,20
16,12
4,5
81,64
14,12
23,23
37,29
5,7
24,21
13,12
18,16
28,27
24,25
7,7
10,9
14,15
47,43
24,23
22,18
24,18
35,29
22,24
35,31
5,4
56,52
14,14
8,8
63,51
10,8
24,19
14,13
10,10
20,18
29,25
5,5
23,20
33,26
22,16
13,12
8,6
19,17
22,21
39,29
42,32
64,49
25,26
35,28
46,36
33,30
27,22
66,53
41,36
62,47
44,37
32,22
30,21
4,4
11,12
20,14
26,17
2,2
8,9
12,12
22,17
34,31
5,7
12,11
68,57
38,32
26,20
36,31
22,19
47,42
38,30
64,49
2,2
32,30
13,11
32,25
16,16
10,10
29,26
7,8
31,28
14,13
4,4
17,16
25,22
22,19
11,8
19,16
47,43
27,25
15,14
68,66
7,9
28,23
71,61
73,61
27,23
7,8
31,24
26,22
29,26
19,17
27,23
10,11
37,28
62,54
38,33
15,15
11,10
9,8
12,10
26,20
6,7
46,36
11,11
19,16
32,27
17,17
56,43
33,25
5,5
68,69
8,5
47,37
78,63
26,24
27,24
3,2
43,31
35,33
32,26
15,11
41,38
58,49
14,12
34,30
19,14
14,10
27,20
1,2
15,15
57,45
23,18
19,17
22,16
25,22
20,15
10,12
22,18
7,9
14,15
73,59
9,6
11,11
15,15
21,17
28,24
5,6
34,32
19,11
20,13
54,45
5,6
23,21
26,17
25,20
3,2
17,16
15,14
57,54
4,3
32,28
56,47
52,43
12,9
10,9
13,10
11,11
21,15
35,28
16,14
7,4
20,16
18,14
6,5
44,36
17,16
98,81
57,41
21,19
10,9
10,7
9,9
33,30
35,31
9,7
22,17
38,29
23,18
11,8
26,23
30,24
9,6
14,10
19,16
10,10
38,33
4,5
6,5
13,12
13,8
22,18
39,36
37,33
16,15
36,31
37,37
21,17
28,25
24,23
21,16
9,9
32,24
10,8
21,18
27,21
5,4
14,13
8,6
18,19
26,24
12,11
21,18
19,14
43,34
32,28
22,22
8,6
23,19
20,18
14,13
1,2
45,37
41,32
28,24
13,9
12,11
14,14
19,14
14,12
18,17
39,29
28,22
30,24
6,7
15,13
2,2
25,24
46,41
25,24
26,25
46,37
41,36
34,24
30,27
17,18
42,30
19,18
38,34
23,20
38,33
22,19
34,27
5,4
52,43
27,28
23,18
4,6
7,4
24,18
6,8
18,16
3,2
15,12
31,28
28,20
72,55
9,7
8,9
39,34
33,25
31,27
14,13
16,15
28,25
23,21
25,22
11,9
14,10
37,31
7,6
33,25
28,23
60,51
6,6
11,11
9,7
4,3
1,2
23,20
3,5
41,36
23,21
11,7
51,49
21,18
59,46
54,42
52,43
5,3
30,25
31,26
43,32
35,29
20,18
4,6
8,9
8,8
6,3
16,12
26,24
24,23
31,26
27,28
13,11
20,18
20,19
26,20
5,5
35,32
22,18
38,30
22,20
21,19
15,15
41,36
7,5
26,25
29,27
16,14
36,27
34,28
52,45
10,12
7,8
50,36
19,17
15,15
26,17
9,7
69,53
13,11
31,26
1,2
15,16
30,25
37,34
35,30
11,10
62,55
13,10
22,15
36,30
51,44
26,23
31,31
72,60
58,46
24,20
40,34
15,10
3,4
15,13
13,13
20,21
14,13
29,25
39,32
42,37
21,20
13,12
31,29
25,21
7,8
15,14
14,12
28,25
23,19
39,34
13,13
19,17
29,25
56,39
34,26
23,20
1,2
18,17
19,16
4,5
34,29
54,44
37,34
9,9
11,12
24,18
48,43
44,43
24,23
34,28
43,37
35,32
33,31
12,11
7,6
25,17
32,29
14,12
63,53
11,9
1,2
13,12
46,37
11,10
63,46
13,12
29,26
5,7
3,3
42,28
20,15
28,24
56,46
19,18
13,10
20,19
37,29
23,19
45,36
81,67
37,30
45,34
27,21
41,39
34,29
22,19
49,43
26,17
81,60
15,14
37,33
55,43
44,36
28,24
19,17
29,28
50,39
36,32
27,22
15,11
46,36
36,35
56,45
22,21
29,28
35,32
12,13
22,19
36,32
15,17
41,38
24,20
16,17
10,10
31,27
10,9
24,23
14,12
16,12
17,14
7,8
10,8
8,10
3,2
10,9
11,9
7,9
29,26
5,6
45,41
2,2
32,25
36,25
17,17
63,59
17,16
33,26
9,7
12,12
31,25
19,17
7,5
10,10
51,38
26,20
10,6
21,20
7,9
11,13
5,6
69,54
41,34
28,24
14,14
14,10
94,86
11,10
34,32
21,13
18,18
10,10
34,29
18,18
37,30
44,36
7,9
36,25
2,2
12,9
24,20
45,39
64,57
20,19
28,26
2,2
17,17
21,20
33,30
13,10
24,20
30,26
23,22
22,18
26,21
5,5
10,10
37,31
27,25
45,40
18,14
33,23
17,14
18,14
7,8
24,23
1,2
28,25
13,12
36,29
9,11
30,26
21,19
47,37
7,6
29,22
16,13
10,8
97,79
48,42
10,10
71,59
30,24
15,16
15,16
21,18
8,10
17,14
43,33
22,20
26,23
42,37
40,35
49,40
24,20
9,8
11,11
20,18
32,28
22,22
22,18
4,5
18,16
57,52
24,18
23,22
27,24
28,24
30,23
21,18
23,13
54,51
47,38
42,35
14,13
20,16
24,21
37,31
30,27
21,18
27,27
28,24
51,36
18,15
33,31
27,22
29,24
15,14
9,11
29,22
31,27
18,18
34,29
22,18
29,25
19,20
14,14
27,25
72,56
35,29
42,35
21,21
35,32
18,15
33,27
15,14
24,21
34,31
27,22
70,55
77,62
42,34
34,28
2,2
50,38
34,26
10,8
7,8
26,18
10,10
18,12
23,19
14,15
26,21
62,50
40,35
20,19
43,35
23,21
38,29
24,21
38,35
53,42
24,25
24,20
65,56
18,15
22,22
44,42
23,21
27,21
27,20
16,14
11,9
52,39
52,44
19,17
23,20
47,35
14,13
79,71
25,21
36,29
54,43
40,33
79,66
29,30
8,10
36,26
10,9
11,11
16,12
25,21
10,11
24,23
21,21
9,11
9,7
35,29
26,22
6,8
23,16
9,9
30,24
21,18
33,30
10,9
10,11
12,12
46,39
15,12
33,22
26,21
61,49
19,15
3,5
21,17
15,14
40,35
25,23
30,28
10,9
38,31
39,31
18,17
13,12
28,23
31,24
11,12
36,29
14,15
44,39
35,30
21,19
8,9
19,17
15,14
32,27
38,31
49,38
24,18
46,40
12,9
5,5
8,9
15,11
34,29
22,19
17,17
9,9
37,27
30,23
36,33
22,18
10,11
33,30
30,27
23,16
23,16
10,10
4,5
12,10
31,22
19,18
25,23
34,33
28,25
19,14
27,21
49,36
10,8
33,25
18,17
38,33
30,23
36,29
18,15
17,18
13,13
6,4
9,7
49,38
17,11
7,9
16,15
15,14
55,54
34,31
24,21
17,14
24,19
10,9
33,28
40,31
54,46
31,26
52,47
19,20
24,22
6,7
23,24
22,21
42,34
3,4
8,7
116,87
21,20
14,12
75,52
49,43
58,55
38,36
11,9
24,25
40,34
10,9
23,18
39,32
29,19
65,49
14,13
29,23
23,20
27,26
19,17
31,27
16,12
57,51
32,31
17,12
43,37
89,71
37,31
13,8
6,7
44,37
39,33
6,6
41,33
63,51
49,49
29,23
14,13
24,22
29,25
18,15
14,13
30,28
34,28
45,35
5,7
29,26
36,33
9,7
21,15
34,29
61,57
22,21
10,11
12,12
22,19
24,16
20,16
31,24
26,25
28,20
13,13
23,19
42,40
60,54
52,38
27,28
19,17
12,12
62,46
23,22
49,36
61,49
16,12
58,43
39,35
15,13
33,26
21,15
18,17
40,36
9,9
29,23
21,19
60,48
40,39
34,26
12,10
26,25
25,24
14,14
35,32
64,49
26,19
3,2
7,8
61,45
12,11
52,48
36,31
47,37
17,14
26,21
18,15
16,17
14,10
12,13
14,15
28,23
67,55
13,12
48,37
30,24
39,36
4,3
15,17
19,18
10,9
7,6
12,13
18,18
44,35
26,24
11,8
25,22
35,31
36,34
24,20
5,3
42,42
13,14
21,20
26,22
52,41
22,21
31,23
6,7
9,8
24,21
27,28
1,2
46,31
52,46
31,26
14,11
17,13
40,37
16,18
32,26
19,19
13,11
56,47
19,19
29,26
39,37
27,24
28,20
39,33
11,9
3,4
6,7
12,12
111,96
35,29
50,41
11,11
12,13
26,24
36,30
30,24
28,23
11,10
19,16
25,26
21,18
40,33
25,21
10,9
37,31
44,38
62,53
8,9
17,17
54,50
22,18
14,14
9,9
13,12
5,5
13,9
8,9
9,8
7,7
17,13
13,10
45,40
38,30
25,20
16,15
13,12
11,11
29,26
36,31
60,50
45,39
41,35
49,43
44,36
25,19
10,12
12,12
20,15
16,14
10,9
8,6
29,26
24,23
38,29
12,12
30,23
30,25
11,10
6,7
19,16
40,33
19,21
35,29
29,23
31,28
34,27
50,41
27,19
8,9
17,10
26,20
48,34
8,7
27,20
24,19
54,45
19,15
15,12
27,24
44,35
37,29
14,15
8,8
33,26
43,38
10,7
13,12
10,10
52,44
34,26
28,24
2,2
7,7
21,16
18,18
38,33
12,10
23,17
80,65
29,24
78,61
13,13
27,22
1,2
33,27
41,38
12,10
7,8
6,6
12,12
27,25
10,9
38,33
14,12
37,30
40,31
24,21
10,8
12,11
99,77
27,24
3,3
37,31
6,7
31,26
47,43
50,44
16,16
33,27
39,38
57,49
43,35
24,19
4,4
24,19
26,20
12,13
20,18
27,17
21,20
5,5
27,25
40,37
31,29
31,25
27,25
23,24
27,24
6,5
6,7
43,38
5,6
19,16
34,29
22,18
35,31
47,37
17,13
39,31
18,19
14,12
19,17
36,28
14,13
39,33
19,13
10,6
23,16
26,21
9,6
32,24
23,23
23,20
10,8
14,12
1,2
9,8
39,31
9,9
29,26
22,18
32,27
32,22
22,19
33,30
21,19
9,9
1,2
18,15
21,16
42,39
13,13
25,23
6,6
22,19
24,20
40,34
94,74
17,16
34,27
23,20
35,31
23,18
26,23
15,13
13,12
25,21
14,14
20,21
16,14
17,15
